1000 0.00011744818 
1100 0.00012487562 
1200 0.00013203261 
1300 0.0001389453 
1400 0.00014563522 
1500 0.00015212044 
1600 0.00015841627 
1700 0.00016453586 
1800 0.00017049062 
1900 0.00017629052 
2000 0.00018194434 
2100 0.00018745994 
2200 0.00019284428 
2300 0.00019810363 
2400 0.0002032437 
2500 0.00020826962 
2600 0.00021318611 
2700 0.00021799747 
2800 0.00022270766 
2900 0.00022732034 
3000 0.00023183892 
3100 0.0002362665 
3200 0.00024060604 
3300 0.00024486025 
3400 0.0002490317 
3500 0.00025312279 
3600 0.00025713581 
3700 0.00026107283 
3800 0.00026493589 
3900 0.0002687269 
4000 0.00027244762 
4100 0.0002760998 
4200 0.00027968507 
4300 0.00028320495 
4400 0.00028666094 
4500 0.00029005442 
4600 0.00029338678 
4700 0.00029665924 
4800 0.00029987312 
4900 0.00030302958 
5000 0.00030612975 
5100 0.00030917471 
5200 0.00031216553 
5300 0.00031510324 
5400 0.0003179888 
5500 0.00032082319 
5600 0.0003236073 
5700 0.00032634204 
5800 0.0003290282 
5900 0.0003316667 
6000 0.00033425825 
6100 0.00033680373 
6200 0.00033930381 
6300 0.00034175927 
6400 0.00034417081 
6500 0.00034653913 
6600 0.00034886488 
6700 0.00035114877 
6800 0.0003533914 
6900 0.00035559337 
7000 0.00035775534 
7100 0.00035987789 
7200 0.00036196157 
7300 0.00036400696 
7400 0.00036601463 
7500 0.00036798511 
7600 0.00036991888 
7700 0.00037181654 
7800 0.00037367851 
7900 0.00037550533 
8000 0.00037729749 
8100 0.00037905542 
8200 0.00038077962 
8300 0.00038247049 
8400 0.00038412857 
8500 0.00038575419 
8600 0.00038734786 
8700 0.00038890995 
8800 0.00039044089 
8900 0.00039194105 
9000 0.00039341088 
9100 0.00039485077 
9200 0.00039626102 
9300 0.00039764211 
9400 0.00039899434 
9500 0.00040031807 
9600 0.00040161371 
9700 0.00040288156 
9800 0.00040412199 
9900 0.00040533533 
10000 0.00040652193 
10100 0.00040768209 
10200 0.00040881615 
10300 0.00040992443 
10400 0.0004110072 
10500 0.00041206487 
10600 0.00041309764 
10700 0.00041410586 
10800 0.0004150898 
10900 0.00041604979 
11000 0.00041698606 
11100 0.00041789896 
11200 0.0004187887 
11300 0.00041965561 
11400 0.00042049991 
11500 0.00042132192 
11600 0.00042212184 
11700 0.00042289999 
11800 0.0004236566 
11900 0.00042439191 
12000 0.00042510618 
12100 0.00042579966 
12200 0.0004264726 
12300 0.0004271252 
12400 0.00042775774 
12500 0.00042837046 
12600 0.00042896354 
12700 0.00042953723 
12800 0.00043009178 
12900 0.00043062741 
13000 0.00043114429 
13100 0.00043164266 
13200 0.00043212276 
13300 0.00043258475 
13400 0.00043302891 
13500 0.0004334554 
13600 0.00043386439 
13700 0.00043425616 
13800 0.00043463084 
13900 0.00043498867 
14000 0.00043532983 
14100 0.00043565451 
14200 0.00043596289 
14300 0.00043625518 
14400 0.00043653153 
14500 0.00043679218 
14600 0.00043703723 
14700 0.00043726695 
14800 0.00043748145 
14900 0.00043768092 
15000 0.00043786556 
15100 0.00043803552 
15200 0.00043819097 
15300 0.00043833206 
15400 0.00043845901 
15500 0.00043857191 
15600 0.00043867098 
15700 0.00043875637 
15800 0.0004388282 
15900 0.00043888667 
16000 0.00043893192 
16100 0.00043896411 
16200 0.00043898338 
16300 0.00043898987 
16400 0.00043898376 
16500 0.00043896519 
16600 0.00043893428 
16700 0.00043889118 
16800 0.00043883605 
16900 0.00043876906 
17000 0.00043869027 
17100 0.00043859988 
17200 0.00043849801 
17300 0.0004383848 
17400 0.00043826038 
17500 0.00043812487 
17600 0.00043797842 
17700 0.00043782115 
17800 0.00043765316 
17900 0.00043747463 
18000 0.00043728566 
18100 0.00043708639 
18200 0.00043687693 
18300 0.0004366574 
18400 0.00043642792 
18500 0.00043618862 
18600 0.00043593961 
18700 0.00043568102 
18800 0.00043541295 
18900 0.0004351355 
19000 0.00043484883 
19100 0.00043455302 
19200 0.00043424818 
19300 0.00043393445 
19400 0.00043361192 
19500 0.00043328069 
19600 0.00043294087 
19700 0.00043259258 
19800 0.00043223592 
19900 0.00043187098 
20000 0.00043149787 
20100 0.00043111673 
20200 0.00043072758 
20300 0.00043033061 
20400 0.00042992586 
20500 0.00042951343 
20600 0.00042909346 
20700 0.00042866601 
20800 0.00042823117 
20900 0.00042778908 
21000 0.00042733978 
21100 0.0004268834 
21200 0.00042642001 
21300 0.00042594972 
21400 0.00042547259 
21500 0.00042498874 
21600 0.00042449823 
21700 0.00042400119 
21800 0.00042349767 
21900 0.00042298777 
22000 0.00042247155 
22100 0.00042194914 
22200 0.00042142058 
22300 0.00042088598 
22400 0.00042034543 
22500 0.00041979898 
22600 0.00041924673 
22700 0.00041868875 
22800 0.00041812513 
22900 0.00041755592 
23000 0.00041698123 
23100 0.00041640113 
23200 0.00041581568 
23300 0.00041522499 
23400 0.00041462909 
23500 0.00041402807 
23600 0.00041342204 
23700 0.000412811 
23800 0.00041219508 
23900 0.00041157432 
24000 0.00041094882 
24100 0.00041031861 
24200 0.00040968379 
24300 0.00040904441 
24400 0.00040840058 
24500 0.00040775229 
24600 0.00040709967 
24700 0.00040644276 
24800 0.00040578164 
24900 0.00040511636 
25000 0.00040444697 
25100 0.00040377356 
25200 0.0004030962 
25300 0.00040241494 
25400 0.00040172981 
25500 0.00040104092 
25600 0.0004003483 
25700 0.00039965202 
25800 0.00039895214 
25900 0.0003982487 
26000 0.00039754179 
26100 0.00039683146 
26200 0.00039611774 
26300 0.00039540071 
